"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"1473",122,"propMissAct_0.23_autoCorr_0.49","xreg1",1.64123189854277,0.138768706587428,"MAR","Kalman Filter",122
"1474",122,"propMissAct_0.23_autoCorr_0.49","xreg2",-1.26567964819289,0.137035757049088,"MAR","Kalman Filter",122
"1475",122,"propMissAct_0.23_autoCorr_0.49","sigma",0.598275546057755,NA,"MAR","Kalman Filter",122
"1476",122,"propMissAct_0.45_autoCorr_0.53","ar1",0.39079005482856,0.0403682365982643,"MAR","Kalman Filter",122
"1477",122,"propMissAct_0.45_autoCorr_0.53","intercept",4.83355109550823,0.541836984082941,"MAR","Kalman Filter",122
"1478",122,"propMissAct_0.45_autoCorr_0.53","xreg1",1.61763573821215,0.155132631774874,"MAR","Kalman Filter",122
"1479",122,"propMissAct_0.45_autoCorr_0.53","xreg2",-1.52890184653009,0.149915916164236,"MAR","Kalman Filter",122
"1480",122,"propMissAct_0.45_autoCorr_0.53","sigma",0.610172885554808,NA,"MAR","Kalman Filter",122
"1481",122,"propMissAct_0.57_autoCorr_0.48","ar1",0.526679691568826,0.0467653231591016,"MAR","Kalman Filter",122
"1482",122,"propMissAct_0.57_autoCorr_0.48","intercept",4.8438504773902,0.617164508980385,"MAR","Kalman Filter",122
"1483",122,"propMissAct_0.57_autoCorr_0.48","xreg1",1.53047875881437,0.174784056670203,"MAR","Kalman Filter",122
"1484",122,"propMissAct_0.57_autoCorr_0.48","xreg2",-1.50112103015765,0.170559992882572,"MAR","Kalman Filter",122
"1485",122,"propMissAct_0.57_autoCorr_0.48","sigma",0.481709132578241,NA,"MAR","Kalman Filter",122
"1486",122,"propMissAct_0.23_autoCorr_0.49","intercept",0.330116826133032,0.0405073333246709,"MAR","Multiple Imputations",122
"1487",122,"propMissAct_0.23_autoCorr_0.49","xreg1",4.04704221508597,0.425242486224183,"MAR","Multiple Imputations",122
"1488",122,"propMissAct_0.23_autoCorr_0.49","xreg2",1.73506049226723,0.133188373224697,"MAR","Multiple Imputations",122
"1489",122,"propMissAct_0.23_autoCorr_0.49","phi",-1.30906215833361,0.116996819485804,"MAR","Multiple Imputations",122
"1490",122,"propMissAct_0.23_autoCorr_0.49","sigma",0.634555473685793,NA,"MAR","Multiple Imputations",122
"1491",122,"propMissAct_0.45_autoCorr_0.53","intercept",0.207117517951815,0.0356425461673216,"MAR","Multiple Imputations",122
"1492",122,"propMissAct_0.45_autoCorr_0.53","xreg1",5.09073984512336,0.465377807183497,"MAR","Multiple Imputations",122
"1493",122,"propMissAct_0.45_autoCorr_0.53","xreg2",1.75711054272213,0.115848679970408,"MAR","Multiple Imputations",122
"1494",122,"propMissAct_0.45_autoCorr_0.53","phi",-1.61738269642239,0.132469485594421,"MAR","Multiple Imputations",122
"1495",122,"propMissAct_0.45_autoCorr_0.53","sigma",0.707664021694882,NA,"MAR","Multiple Imputations",122
"1496",122,"propMissAct_0.57_autoCorr_0.48","intercept",0.212133608087316,0.0434745504588979,"MAR","Multiple Imputations",122
"1497",122,"propMissAct_0.57_autoCorr_0.48","xreg1",5.15574774724011,0.484858569226366,"MAR","Multiple Imputations",122
"1498",122,"propMissAct_0.57_autoCorr_0.48","xreg2",1.82306250408989,0.131310824087657,"MAR","Multiple Imputations",122
"1499",122,"propMissAct_0.57_autoCorr_0.48","phi",-1.61306663550671,0.139698907172624,"MAR","Multiple Imputations",122
"1500",122,"propMissAct_0.57_autoCorr_0.48","sigma",0.585986592772563,NA,"MAR","Multiple Imputations",122
"1501",123,"propMissAct_0.25_autoCorr_0.76","ar1",0.40669455001251,0.0346161628425131,"MAR","dropNA_simple",123
"1502",123,"propMissAct_0.25_autoCorr_0.76","intercept",3.9113619885467,0.499632535279588,"MAR","dropNA_simple",123
"1503",123,"propMissAct_0.25_autoCorr_0.76","xreg1",1.52058824760995,0.147278640575316,"MAR","dropNA_simple",123
"1504",123,"propMissAct_0.25_autoCorr_0.76","xreg2",-1.25721831996605,0.138464863805057,"MAR","dropNA_simple",123
"1505",123,"propMissAct_0.25_autoCorr_0.76","sigma",0.581470690449118,NA,"MAR","dropNA_simple",123
"1506",123,"propMissAct_0.39_autoCorr_0.76","ar1",0.40413136251861,0.0391431905393729,"MAR","dropNA_simple",123
"1507",123,"propMissAct_0.39_autoCorr_0.76","intercept",4.55047310623095,0.563866143535602,"MAR","dropNA_simple",123
"1508",123,"propMissAct_0.39_autoCorr_0.76","xreg1",1.49140044039372,0.167276338570352,"MAR","dropNA_simple",123
"1509",123,"propMissAct_0.39_autoCorr_0.76","xreg2",-1.4131541057606,0.155451722002382,"MAR","dropNA_simple",123
"1510",123,"propMissAct_0.39_autoCorr_0.76","sigma",0.672675489312642,NA,"MAR","dropNA_simple",123
"1511",123,"propMissAct_0.6_autoCorr_0.77","ar1",0.39489628280439,0.0478459055592759,"MAR","dropNA_simple",123
"1512",123,"propMissAct_0.6_autoCorr_0.77","intercept",5.43034987155657,0.637514194602121,"MAR","dropNA_simple",123
"1513",123,"propMissAct_0.6_autoCorr_0.77","xreg1",1.65106159868513,0.190895509422497,"MAR","dropNA_simple",123
"1514",123,"propMissAct_0.6_autoCorr_0.77","xreg2",-1.66794474839578,0.177931798476417,"MAR","dropNA_simple",123
"1515",123,"propMissAct_0.6_autoCorr_0.77","sigma",0.575235285479318,NA,"MAR","dropNA_simple",123
"1516",123,"propMissAct_0.25_autoCorr_0.76","ar1",0.38811278731502,0.0355323639508962,"MAR","dropNA_complete",123
"1517",123,"propMissAct_0.25_autoCorr_0.76","intercept",4.00629512720421,0.51279121519934,"MAR","dropNA_complete",123
"1518",123,"propMissAct_0.25_autoCorr_0.76","xreg1",1.53750277053872,0.151673552378011,"MAR","dropNA_complete",123
"1519",123,"propMissAct_0.25_autoCorr_0.76","xreg2",-1.28783660624062,0.141912895684087,"MAR","dropNA_complete",123
"1520",123,"propMissAct_0.25_autoCorr_0.76","sigma",0.600447208957752,NA,"MAR","dropNA_complete",123
"1521",123,"propMissAct_0.39_autoCorr_0.76","ar1",0.381542738717106,0.0420474735042765,"MAR","dropNA_complete",123
"1522",123,"propMissAct_0.39_autoCorr_0.76","intercept",4.61265268207794,0.581136902633716,"MAR","dropNA_complete",123
"1523",123,"propMissAct_0.39_autoCorr_0.76","xreg1",1.39337864269106,0.176032526307376,"MAR","dropNA_complete",123
"1524",123,"propMissAct_0.39_autoCorr_0.76","xreg2",-1.41631575452153,0.159899585879524,"MAR","dropNA_complete",123
"1525",123,"propMissAct_0.39_autoCorr_0.76","sigma",0.697909720330675,NA,"MAR","dropNA_complete",123
"1526",123,"propMissAct_0.6_autoCorr_0.77","ar1",0.409051663306595,0.0530390149481146,"MAR","dropNA_complete",123
"1527",123,"propMissAct_0.6_autoCorr_0.77","intercept",5.34105270568119,0.681983287114512,"MAR","dropNA_complete",123
"1528",123,"propMissAct_0.6_autoCorr_0.77","xreg1",1.62737848712965,0.2130837430782,"MAR","dropNA_complete",123
"1529",123,"propMissAct_0.6_autoCorr_0.77","xreg2",-1.62826980626326,0.190901383149703,"MAR","dropNA_complete",123
"1530",123,"propMissAct_0.6_autoCorr_0.77","sigma",0.55441631212911,NA,"MAR","dropNA_complete",123
"1531",123,"propMissAct_0.25_autoCorr_0.76","ar1",0.395636587361045,0.0344972617689379,"MAR","Kalman Filter",123
"1532",123,"propMissAct_0.25_autoCorr_0.76","intercept",4.06434295105232,0.480558526775922,"MAR","Kalman Filter",123
"1533",123,"propMissAct_0.25_autoCorr_0.76","xreg1",1.61531788755673,0.14043881460318,"MAR","Kalman Filter",123
"1534",123,"propMissAct_0.25_autoCorr_0.76","xreg2",-1.30799220993226,0.132884645392241,"MAR","Kalman Filter",123
"1535",123,"propMissAct_0.25_autoCorr_0.76","sigma",0.582169497350388,NA,"MAR","Kalman Filter",123
"1536",123,"propMissAct_0.39_autoCorr_0.76","ar1",0.394876326806263,0.0395382838036636,"MAR","Kalman Filter",123
"1537",123,"propMissAct_0.39_autoCorr_0.76","intercept",4.66512278563093,0.544758367668409,"MAR","Kalman Filter",123
"1538",123,"propMissAct_0.39_autoCorr_0.76","xreg1",1.60568300511414,0.158146860070605,"MAR","Kalman Filter",123
"1539",123,"propMissAct_0.39_autoCorr_0.76","xreg2",-1.46060899166453,0.149985726635816,"MAR","Kalman Filter",123
"1540",123,"propMissAct_0.39_autoCorr_0.76","sigma",0.672291833386628,NA,"MAR","Kalman Filter",123
"1541",123,"propMissAct_0.6_autoCorr_0.77","ar1",0.432138728302621,0.0517710905751542,"MAR","Kalman Filter",123
"1542",123,"propMissAct_0.6_autoCorr_0.77","intercept",5.42441335597343,0.647983494304653,"MAR","Kalman Filter",123
"1543",123,"propMissAct_0.6_autoCorr_0.77","xreg1",1.64494421505345,0.188976188129154,"MAR","Kalman Filter",123
"1544",123,"propMissAct_0.6_autoCorr_0.77","xreg2",-1.67357034824058,0.181066178933665,"MAR","Kalman Filter",123
"1545",123,"propMissAct_0.6_autoCorr_0.77","sigma",0.56074604717437,NA,"MAR","Kalman Filter",123
"1546",123,"propMissAct_0.25_autoCorr_0.76","intercept",0.29757107006312,0.038968234001541,"MAR","Multiple Imputations",123
"1547",123,"propMissAct_0.25_autoCorr_0.76","xreg1",4.09073969136056,0.399579201959175,"MAR","Multiple Imputations",123
"1548",123,"propMissAct_0.25_autoCorr_0.76","xreg2",1.76886699053746,0.124475490763583,"MAR","Multiple Imputations",123
"1549",123,"propMissAct_0.25_autoCorr_0.76","phi",-1.33463535823373,0.110018298282761,"MAR","Multiple Imputations",123
"1550",123,"propMissAct_0.25_autoCorr_0.76","sigma",0.60647128466477,NA,"MAR","Multiple Imputations",123
"1551",123,"propMissAct_0.39_autoCorr_0.76","intercept",0.236589280090513,0.035548386506845,"MAR","Multiple Imputations",123
"1552",123,"propMissAct_0.39_autoCorr_0.76","xreg1",4.85473689154494,0.641654374866671,"MAR","Multiple Imputations",123
"1553",123,"propMissAct_0.39_autoCorr_0.76","xreg2",1.79562420823673,0.144933671627595,"MAR","Multiple Imputations",123
"1554",123,"propMissAct_0.39_autoCorr_0.76","phi",-1.53550124968186,0.176332101521075,"MAR","Multiple Imputations",123
"1555",123,"propMissAct_0.39_autoCorr_0.76","sigma",0.731156987444842,NA,"MAR","Multiple Imputations",123
"1556",123,"propMissAct_0.6_autoCorr_0.77","intercept",0.168325687897503,0.0325363399536993,"MAR","Multiple Imputations",123
"1557",123,"propMissAct_0.6_autoCorr_0.77","xreg1",5.79419560279242,0.453172531612125,"MAR","Multiple Imputations",123
"1558",123,"propMissAct_0.6_autoCorr_0.77","xreg2",1.9630603908911,0.164316067872117,"MAR","Multiple Imputations",123
"1559",123,"propMissAct_0.6_autoCorr_0.77","phi",-1.81004027689994,0.134128019428401,"MAR","Multiple Imputations",123
"1560",123,"propMissAct_0.6_autoCorr_0.77","sigma",0.619025253515372,NA,"MAR","Multiple Imputations",123
"1561",124,"propMissAct_0.24_autoCorr_0.23","ar1",0.409330825130536,0.0352340363891746,"MAR","dropNA_simple",124
"1562",124,"propMissAct_0.24_autoCorr_0.23","intercept",4.36142848052511,0.519367193795844,"MAR","dropNA_simple",124
"1563",124,"propMissAct_0.24_autoCorr_0.23","xreg1",1.46567948834222,0.154525829631683,"MAR","dropNA_simple",124
"1564",124,"propMissAct_0.24_autoCorr_0.23","xreg2",-1.36393529706891,0.14382519815605,"MAR","dropNA_simple",124
"1565",124,"propMissAct_0.24_autoCorr_0.23","sigma",0.633718236934054,NA,"MAR","dropNA_simple",124
"1566",124,"propMissAct_0.43_autoCorr_0.25","ar1",0.371874876255776,0.0400689767598026,"MAR","dropNA_simple",124
"1567",124,"propMissAct_0.43_autoCorr_0.25","intercept",3.96191567101954,0.570922791016701,"MAR","dropNA_simple",124
"1568",124,"propMissAct_0.43_autoCorr_0.25","xreg1",1.75646473388485,0.169713375197509,"MAR","dropNA_simple",124
"1569",124,"propMissAct_0.43_autoCorr_0.25","xreg2",-1.28846469918252,0.158630777897254,"MAR","dropNA_simple",124
"1570",124,"propMissAct_0.43_autoCorr_0.25","sigma",0.6499418812396,NA,"MAR","dropNA_simple",124
"1571",124,"propMissAct_0.64_autoCorr_0.2","ar1",0.289136163743754,0.0507733468686488,"MAR","dropNA_simple",124
"1572",124,"propMissAct_0.64_autoCorr_0.2","intercept",4.50749603915332,0.616070766254828,"MAR","dropNA_simple",124
"1573",124,"propMissAct_0.64_autoCorr_0.2","xreg1",1.77876672047288,0.179601058249402,"MAR","dropNA_simple",124
"1574",124,"propMissAct_0.64_autoCorr_0.2","xreg2",-1.45139505911221,0.171295157621583,"MAR","dropNA_simple",124
"1575",124,"propMissAct_0.64_autoCorr_0.2","sigma",0.570323334057013,NA,"MAR","dropNA_simple",124
"1576",124,"propMissAct_0.24_autoCorr_0.23","ar1",0.465970307421082,0.0378507136263842,"MAR","dropNA_complete",124
"1577",124,"propMissAct_0.24_autoCorr_0.23","intercept",4.21022612379703,0.564910713511376,"MAR","dropNA_complete",124
"1578",124,"propMissAct_0.24_autoCorr_0.23","xreg1",1.48563181608635,0.169039783406811,"MAR","dropNA_complete",124
"1579",124,"propMissAct_0.24_autoCorr_0.23","xreg2",-1.3223797737732,0.157082604697886,"MAR","dropNA_complete",124
"1580",124,"propMissAct_0.24_autoCorr_0.23","sigma",0.538797793613495,NA,"MAR","dropNA_complete",124
"1581",124,"propMissAct_0.43_autoCorr_0.25","ar1",0.337909754145725,0.0500044530574039,"MAR","dropNA_complete",124
"1582",124,"propMissAct_0.43_autoCorr_0.25","intercept",4.06859361020993,0.667845835349558,"MAR","dropNA_complete",124
"1583",124,"propMissAct_0.43_autoCorr_0.25","xreg1",1.55493979420867,0.209270049897219,"MAR","dropNA_complete",124
"1584",124,"propMissAct_0.43_autoCorr_0.25","xreg2",-1.29710677725523,0.186447964239411,"MAR","dropNA_complete",124
"1585",124,"propMissAct_0.43_autoCorr_0.25","sigma",0.703716201943885,NA,"MAR","dropNA_complete",124
"1586",124,"propMissAct_0.64_autoCorr_0.2","ar1",0.378704140019793,0.0727875300983271,"MAR","dropNA_complete",124
"1587",124,"propMissAct_0.64_autoCorr_0.2","intercept",4.68963035568654,0.886440222692337,"MAR","dropNA_complete",124
"1588",124,"propMissAct_0.64_autoCorr_0.2","xreg1",1.34369307676913,0.239609298693064,"MAR","dropNA_complete",124
"1589",124,"propMissAct_0.64_autoCorr_0.2","xreg2",-1.45056228149762,0.24772293358134,"MAR","dropNA_complete",124
"1590",124,"propMissAct_0.64_autoCorr_0.2","sigma",0.43844245495794,NA,"MAR","dropNA_complete",124
"1591",124,"propMissAct_0.24_autoCorr_0.23","ar1",0.46295251064335,0.0353471146047219,"MAR","Kalman Filter",124
"1592",124,"propMissAct_0.24_autoCorr_0.23","intercept",4.41329734758406,0.517503287092193,"MAR","Kalman Filter",124
"1593",124,"propMissAct_0.24_autoCorr_0.23","xreg1",1.50126865024309,0.153039554310749,"MAR","Kalman Filter",124
"1594",124,"propMissAct_0.24_autoCorr_0.23","xreg2",-1.38249673657917,0.143129122531451,"MAR","Kalman Filter",124
"1595",124,"propMissAct_0.24_autoCorr_0.23","sigma",0.603436309306761,NA,"MAR","Kalman Filter",124
"1596",124,"propMissAct_0.43_autoCorr_0.25","ar1",0.414090662048134,0.0434625339079132,"MAR","Kalman Filter",124
"1597",124,"propMissAct_0.43_autoCorr_0.25","intercept",4.54869547157323,0.543374590476734,"MAR","Kalman Filter",124
"1598",124,"propMissAct_0.43_autoCorr_0.25","xreg1",1.84303976195862,0.16044293718201,"MAR","Kalman Filter",124
"1599",124,"propMissAct_0.43_autoCorr_0.25","xreg2",-1.46337994411793,0.150016423359745,"MAR","Kalman Filter",124
"1600",124,"propMissAct_0.43_autoCorr_0.25","sigma",0.625220854778399,NA,"MAR","Kalman Filter",124
"1601",124,"propMissAct_0.64_autoCorr_0.2","ar1",0.339265875188986,0.0652703710394173,"MAR","Kalman Filter",124
"1602",124,"propMissAct_0.64_autoCorr_0.2","intercept",4.80817063628174,0.568626875690677,"MAR","Kalman Filter",124
"1603",124,"propMissAct_0.64_autoCorr_0.2","xreg1",1.88411174009546,0.164904083044584,"MAR","Kalman Filter",124
"1604",124,"propMissAct_0.64_autoCorr_0.2","xreg2",-1.54644545205372,0.15770966882287,"MAR","Kalman Filter",124
"1605",124,"propMissAct_0.64_autoCorr_0.2","sigma",0.551627528891542,NA,"MAR","Kalman Filter",124
"1606",124,"propMissAct_0.24_autoCorr_0.23","intercept",0.34970249846036,0.0398420222835056,"MAR","Multiple Imputations",124
"1607",124,"propMissAct_0.24_autoCorr_0.23","xreg1",4.61164200371887,0.476115442379973,"MAR","Multiple Imputations",124
"1608",124,"propMissAct_0.24_autoCorr_0.23","xreg2",1.65507890432893,0.13610007303573,"MAR","Multiple Imputations",124
"1609",124,"propMissAct_0.24_autoCorr_0.23","phi",-1.45688619986717,0.131450758207259,"MAR","Multiple Imputations",124
"1610",124,"propMissAct_0.24_autoCorr_0.23","sigma",0.680095709335596,NA,"MAR","Multiple Imputations",124
"1611",124,"propMissAct_0.43_autoCorr_0.25","intercept",0.22645656743457,0.0405516096473383,"MAR","Multiple Imputations",124
"1612",124,"propMissAct_0.43_autoCorr_0.25","xreg1",4.39695859331399,0.606319772758269,"MAR","Multiple Imputations",124
"1613",124,"propMissAct_0.43_autoCorr_0.25","xreg2",2.00456770281731,0.149632774956537,"MAR","Multiple Imputations",124
"1614",124,"propMissAct_0.43_autoCorr_0.25","phi",-1.44015092762057,0.160842299375977,"MAR","Multiple Imputations",124
"1615",124,"propMissAct_0.43_autoCorr_0.25","sigma",0.698342234723991,NA,"MAR","Multiple Imputations",124
"1616",124,"propMissAct_0.64_autoCorr_0.2","intercept",0.116571425024692,0.047577202555169,"MAR","Multiple Imputations",124
"1617",124,"propMissAct_0.64_autoCorr_0.2","xreg1",5.0444506437474,0.612622257373721,"MAR","Multiple Imputations",124
"1618",124,"propMissAct_0.64_autoCorr_0.2","xreg2",2.01225292664996,0.15995826596729,"MAR","Multiple Imputations",124
"1619",124,"propMissAct_0.64_autoCorr_0.2","phi",-1.6382495334318,0.168210611249499,"MAR","Multiple Imputations",124
"1620",124,"propMissAct_0.64_autoCorr_0.2","sigma",0.634523222702669,NA,"MAR","Multiple Imputations",124
"1621",125,"propMissAct_0.22_autoCorr_0.51","ar1",0.36773779104909,0.0345763706041242,"MAR","dropNA_simple",125
"1622",125,"propMissAct_0.22_autoCorr_0.51","intercept",4.68366736443298,0.498247452875394,"MAR","dropNA_simple",125
"1623",125,"propMissAct_0.22_autoCorr_0.51","xreg1",1.64174507638754,0.141802578738842,"MAR","dropNA_simple",125
"1624",125,"propMissAct_0.22_autoCorr_0.51","xreg2",-1.47695597773264,0.138020962422863,"MAR","dropNA_simple",125
"1625",125,"propMissAct_0.22_autoCorr_0.51","sigma",0.632280300729634,NA,"MAR","dropNA_simple",125
"1626",125,"propMissAct_0.44_autoCorr_0.48","ar1",0.39510572944695,0.0395258874332842,"MAR","dropNA_simple",125
"1627",125,"propMissAct_0.44_autoCorr_0.48","intercept",3.58589149769153,0.589104402174925,"MAR","dropNA_simple",125
"1628",125,"propMissAct_0.44_autoCorr_0.48","xreg1",1.75142871573757,0.166215312942214,"MAR","dropNA_simple",125
"1629",125,"propMissAct_0.44_autoCorr_0.48","xreg2",-1.18989323309551,0.163598180628611,"MAR","dropNA_simple",125
"1630",125,"propMissAct_0.44_autoCorr_0.48","sigma",0.61593048916992,NA,"MAR","dropNA_simple",125
"1631",125,"propMissAct_0.62_autoCorr_0.49","ar1",0.502299485110608,0.0473097671209197,"MAR","dropNA_simple",125
"1632",125,"propMissAct_0.62_autoCorr_0.49","intercept",4.69074873306983,0.7048586749815,"MAR","dropNA_simple",125
"1633",125,"propMissAct_0.62_autoCorr_0.49","xreg1",1.62194477473089,0.202201370199701,"MAR","dropNA_simple",125
"1634",125,"propMissAct_0.62_autoCorr_0.49","xreg2",-1.46682222385695,0.195712660259915,"MAR","dropNA_simple",125
"1635",125,"propMissAct_0.62_autoCorr_0.49","sigma",0.471077324622037,NA,"MAR","dropNA_simple",125
"1636",125,"propMissAct_0.22_autoCorr_0.51","ar1",0.356828855520108,0.0371606693768354,"MAR","dropNA_complete",125
"1637",125,"propMissAct_0.22_autoCorr_0.51","intercept",4.81020368358837,0.520872073599729,"MAR","dropNA_complete",125
"1638",125,"propMissAct_0.22_autoCorr_0.51","xreg1",1.65080497332888,0.151542320832626,"MAR","dropNA_complete",125
"1639",125,"propMissAct_0.22_autoCorr_0.51","xreg2",-1.50686813686685,0.144251949599847,"MAR","dropNA_complete",125
"1640",125,"propMissAct_0.22_autoCorr_0.51","sigma",0.629830782263659,NA,"MAR","dropNA_complete",125
"1641",125,"propMissAct_0.44_autoCorr_0.48","ar1",0.408947483011957,0.0441012091662413,"MAR","dropNA_complete",125
"1642",125,"propMissAct_0.44_autoCorr_0.48","intercept",3.45792471896172,0.674611380067124,"MAR","dropNA_complete",125
"1643",125,"propMissAct_0.44_autoCorr_0.48","xreg1",1.7859830848124,0.189115661742372,"MAR","dropNA_complete",125
"1644",125,"propMissAct_0.44_autoCorr_0.48","xreg2",-1.16118782575288,0.187563450177307,"MAR","dropNA_complete",125
"1645",125,"propMissAct_0.44_autoCorr_0.48","sigma",0.596610920180201,NA,"MAR","dropNA_complete",125
"1646",125,"propMissAct_0.62_autoCorr_0.49","ar1",0.541981527017352,0.0552928713704195,"MAR","dropNA_complete",125
"1647",125,"propMissAct_0.62_autoCorr_0.49","intercept",4.3668488666776,0.82319678685532,"MAR","dropNA_complete",125
"1648",125,"propMissAct_0.62_autoCorr_0.49","xreg1",1.660939728181,0.22228479235077,"MAR","dropNA_complete",125
"1649",125,"propMissAct_0.62_autoCorr_0.49","xreg2",-1.3823840632605,0.229390361962092,"MAR","dropNA_complete",125
"1650",125,"propMissAct_0.62_autoCorr_0.49","sigma",0.382916047824484,NA,"MAR","dropNA_complete",125
"1651",125,"propMissAct_0.22_autoCorr_0.51","ar1",0.414133780565942,0.0352682442280647,"MAR","Kalman Filter",125
"1652",125,"propMissAct_0.22_autoCorr_0.51","intercept",4.80745639910181,0.497680460552025,"MAR","Kalman Filter",125
"1653",125,"propMissAct_0.22_autoCorr_0.51","xreg1",1.62803925218157,0.141680263928613,"MAR","Kalman Filter",125
"1654",125,"propMissAct_0.22_autoCorr_0.51","xreg2",-1.5138166417727,0.137722309842448,"MAR","Kalman Filter",125
"1655",125,"propMissAct_0.22_autoCorr_0.51","sigma",0.611710622833009,NA,"MAR","Kalman Filter",125
"1656",125,"propMissAct_0.44_autoCorr_0.48","ar1",0.472664304243958,0.044220072115122,"MAR","Kalman Filter",125
"1657",125,"propMissAct_0.44_autoCorr_0.48","intercept",3.85674189093372,0.586988653125778,"MAR","Kalman Filter",125
"1658",125,"propMissAct_0.44_autoCorr_0.48","xreg1",1.73950071294659,0.163479932547372,"MAR","Kalman Filter",125
"1659",125,"propMissAct_0.44_autoCorr_0.48","xreg2",-1.26534537323354,0.162703730101553,"MAR","Kalman Filter",125
"1660",125,"propMissAct_0.44_autoCorr_0.48","sigma",0.584776331379108,NA,"MAR","Kalman Filter",125
"1661",125,"propMissAct_0.62_autoCorr_0.49","ar1",0.580339491632052,0.0496322403563251,"MAR","Kalman Filter",125
"1662",125,"propMissAct_0.62_autoCorr_0.49","intercept",4.73363992542829,0.677131194360698,"MAR","Kalman Filter",125
"1663",125,"propMissAct_0.62_autoCorr_0.49","xreg1",1.77305608562484,0.185653903147672,"MAR","Kalman Filter",125
"1664",125,"propMissAct_0.62_autoCorr_0.49","xreg2",-1.50061992753656,0.188506356398517,"MAR","Kalman Filter",125
"1665",125,"propMissAct_0.62_autoCorr_0.49","sigma",0.428031408114813,NA,"MAR","Kalman Filter",125
"1666",125,"propMissAct_0.22_autoCorr_0.51","intercept",0.308798018420571,0.0422856902363585,"MAR","Multiple Imputations",125
"1667",125,"propMissAct_0.22_autoCorr_0.51","xreg1",5.05526007063981,0.497251881981646,"MAR","Multiple Imputations",125
"1668",125,"propMissAct_0.22_autoCorr_0.51","xreg2",1.76085949532183,0.135107149516368,"MAR","Multiple Imputations",125
"1669",125,"propMissAct_0.22_autoCorr_0.51","phi",-1.59729311309305,0.137412307884869,"MAR","Multiple Imputations",125
"1670",125,"propMissAct_0.22_autoCorr_0.51","sigma",0.653992678606477,NA,"MAR","Multiple Imputations",125
"1671",125,"propMissAct_0.44_autoCorr_0.48","intercept",0.235511905125521,0.0366319067352225,"MAR","Multiple Imputations",125
"1672",125,"propMissAct_0.44_autoCorr_0.48","xreg1",4.31619427958324,0.553191599158042,"MAR","Multiple Imputations",125
"1673",125,"propMissAct_0.44_autoCorr_0.48","xreg2",1.94648863658509,0.121287136674669,"MAR","Multiple Imputations",125
"1674",125,"propMissAct_0.44_autoCorr_0.48","phi",-1.41681735716847,0.153250350265962,"MAR","Multiple Imputations",125
"1675",125,"propMissAct_0.44_autoCorr_0.48","sigma",0.676551624975792,NA,"MAR","Multiple Imputations",125
"1676",125,"propMissAct_0.62_autoCorr_0.49","intercept",0.191219492572171,0.0501127860932459,"MAR","Multiple Imputations",125
"1677",125,"propMissAct_0.62_autoCorr_0.49","xreg1",5.07643725804533,0.459274262776359,"MAR","Multiple Imputations",125
"1678",125,"propMissAct_0.62_autoCorr_0.49","xreg2",2.06365528024397,0.149768146997424,"MAR","Multiple Imputations",125
"1679",125,"propMissAct_0.62_autoCorr_0.49","phi",-1.6279119668404,0.121918446518957,"MAR","Multiple Imputations",125
"1680",125,"propMissAct_0.62_autoCorr_0.49","sigma",0.601788515537873,NA,"MAR","Multiple Imputations",125
"1681",126,"propMissAct_0.25_autoCorr_0.71","ar1",0.396053397079374,0.0349917688677714,"MAR","dropNA_simple",126
"1682",126,"propMissAct_0.25_autoCorr_0.71","intercept",4.22704081796294,0.522996054214468,"MAR","dropNA_simple",126
"1683",126,"propMissAct_0.25_autoCorr_0.71","xreg1",1.50542464950718,0.146597900792728,"MAR","dropNA_simple",126
"1684",126,"propMissAct_0.25_autoCorr_0.71","xreg2",-1.33304374575505,0.144781667713133,"MAR","dropNA_simple",126
"1685",126,"propMissAct_0.25_autoCorr_0.71","sigma",0.616710968015832,NA,"MAR","dropNA_simple",126
"1686",126,"propMissAct_0.44_autoCorr_0.77","ar1",0.420185782103433,0.0413178412863233,"MAR","dropNA_simple",126
"1687",126,"propMissAct_0.44_autoCorr_0.77","intercept",4.39461360237785,0.568748468714048,"MAR","dropNA_simple",126
"1688",126,"propMissAct_0.44_autoCorr_0.77","xreg1",1.448244918349,0.169923599963077,"MAR","dropNA_simple",126
"1689",126,"propMissAct_0.44_autoCorr_0.77","xreg2",-1.36974414499456,0.157199378664355,"MAR","dropNA_simple",126
"1690",126,"propMissAct_0.44_autoCorr_0.77","sigma",0.565534097866724,NA,"MAR","dropNA_simple",126
"1691",126,"propMissAct_0.6_autoCorr_0.74","ar1",0.415760044015254,0.0512019010134491,"MAR","dropNA_simple",126
"1692",126,"propMissAct_0.6_autoCorr_0.74","intercept",3.15843372141078,0.721088796634228,"MAR","dropNA_simple",126
"1693",126,"propMissAct_0.6_autoCorr_0.74","xreg1",1.48978471875934,0.20356554233221,"MAR","dropNA_simple",126
"1694",126,"propMissAct_0.6_autoCorr_0.74","xreg2",-1.03885359001729,0.204210040909515,"MAR","dropNA_simple",126
"1695",126,"propMissAct_0.6_autoCorr_0.74","sigma",0.627545084243864,NA,"MAR","dropNA_simple",126
"1696",126,"propMissAct_0.25_autoCorr_0.71","ar1",0.383526137671759,0.0364331185132898,"MAR","dropNA_complete",126
"1697",126,"propMissAct_0.25_autoCorr_0.71","intercept",4.59886699630551,0.540745281276308,"MAR","dropNA_complete",126
