"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"3335",150,"propMissAct_0.2_autoCorr_0.78","sigma",0.613178275983957,NA,"MAR","Kalman Filter",150
"3336",150,"propMissAct_0.4_autoCorr_0.76","ar1",0.388772608720496,0.0496946203137135,"MAR","Kalman Filter",150
"3337",150,"propMissAct_0.4_autoCorr_0.76","intercept",4.37853322442558,0.695501178034702,"MAR","Kalman Filter",150
"3338",150,"propMissAct_0.4_autoCorr_0.76","xreg1",1.69341728912596,0.187503480763586,"MAR","Kalman Filter",150
"3339",150,"propMissAct_0.4_autoCorr_0.76","xreg2",-1.40438657615867,0.193789865661995,"MAR","Kalman Filter",150
"3340",150,"propMissAct_0.4_autoCorr_0.76","sigma",0.632040741350716,NA,"MAR","Kalman Filter",150
"3341",150,"propMissAct_0.55_autoCorr_0.74","ar1",0.386434542392109,0.0547949650589315,"MAR","Kalman Filter",150
"3342",150,"propMissAct_0.55_autoCorr_0.74","intercept",6.46479235756346,0.854802414078356,"MAR","Kalman Filter",150
"3343",150,"propMissAct_0.55_autoCorr_0.74","xreg1",1.86724723488639,0.212268990022299,"MAR","Kalman Filter",150
"3344",150,"propMissAct_0.55_autoCorr_0.74","xreg2",-1.99317028705049,0.240936301089818,"MAR","Kalman Filter",150
"3345",150,"propMissAct_0.55_autoCorr_0.74","sigma",0.586626572336844,NA,"MAR","Kalman Filter",150
"3346",150,"propMissAct_0.2_autoCorr_0.78","intercept",0.30900989865393,0.0435341224270517,"MAR","Multiple Imputations",150
"3347",150,"propMissAct_0.2_autoCorr_0.78","xreg1",5.22225725910696,0.55664146916621,"MAR","Multiple Imputations",150
"3348",150,"propMissAct_0.2_autoCorr_0.78","xreg2",1.64420525434417,0.157267610871171,"MAR","Multiple Imputations",150
"3349",150,"propMissAct_0.2_autoCorr_0.78","phi",-1.61516650171787,0.156728491116612,"MAR","Multiple Imputations",150
"3350",150,"propMissAct_0.2_autoCorr_0.78","sigma",0.658330041439974,NA,"MAR","Multiple Imputations",150
"3351",150,"propMissAct_0.4_autoCorr_0.76","intercept",0.224225160180152,0.0612004443608498,"MAR","Multiple Imputations",150
"3352",150,"propMissAct_0.4_autoCorr_0.76","xreg1",5.04204994573487,0.758770355010362,"MAR","Multiple Imputations",150
"3353",150,"propMissAct_0.4_autoCorr_0.76","xreg2",1.84630678129751,0.187915389837978,"MAR","Multiple Imputations",150
"3354",150,"propMissAct_0.4_autoCorr_0.76","phi",-1.61631785359896,0.204256823249942,"MAR","Multiple Imputations",150
"3355",150,"propMissAct_0.4_autoCorr_0.76","sigma",0.715822295321123,NA,"MAR","Multiple Imputations",150
"3356",150,"propMissAct_0.55_autoCorr_0.74","intercept",0.180654182778445,0.0432796574154468,"MAR","Multiple Imputations",150
"3357",150,"propMissAct_0.55_autoCorr_0.74","xreg1",6.48213462144883,0.66379078643492,"MAR","Multiple Imputations",150
"3358",150,"propMissAct_0.55_autoCorr_0.74","xreg2",2.08178713860758,0.220598224660494,"MAR","Multiple Imputations",150
"3359",150,"propMissAct_0.55_autoCorr_0.74","phi",-2.02595078001152,0.191501227739736,"MAR","Multiple Imputations",150
"3360",150,"propMissAct_0.55_autoCorr_0.74","sigma",0.6677966118059,NA,"MAR","Multiple Imputations",150
"3361",15,"propMissAct_0.23_autoCorr_0.74","ar1",0.461695441979975,0.0436663947964644,"MAR","dropNA_simple",15
"3362",15,"propMissAct_0.23_autoCorr_0.74","intercept",4.08843703948091,0.620728714627074,"MAR","dropNA_simple",15
"3363",15,"propMissAct_0.23_autoCorr_0.74","xreg1",1.6067815624015,0.174328276600389,"MAR","dropNA_simple",15
"3364",15,"propMissAct_0.23_autoCorr_0.74","xreg2",-1.290260000269,0.176211932026615,"MAR","dropNA_simple",15
"3365",15,"propMissAct_0.23_autoCorr_0.74","sigma",0.4840751343272,NA,"MAR","dropNA_simple",15
"3366",15,"propMissAct_0.39_autoCorr_0.76","ar1",0.360152199628194,0.04725566250447,"MAR","dropNA_simple",15
"3367",15,"propMissAct_0.39_autoCorr_0.76","intercept",4.70891619595099,0.672530557283523,"MAR","dropNA_simple",15
"3368",15,"propMissAct_0.39_autoCorr_0.76","xreg1",1.71521605480648,0.195685437711499,"MAR","dropNA_simple",15
"3369",15,"propMissAct_0.39_autoCorr_0.76","xreg2",-1.47683780372143,0.190410141059803,"MAR","dropNA_simple",15
"3370",15,"propMissAct_0.39_autoCorr_0.76","sigma",0.633703058875823,NA,"MAR","dropNA_simple",15
"3371",15,"propMissAct_0.56_autoCorr_0.75","ar1",0.32043967401245,0.0556020626402342,"MAR","dropNA_simple",15
"3372",15,"propMissAct_0.56_autoCorr_0.75","intercept",4.34506032891985,0.590192715749379,"MAR","dropNA_simple",15
"3373",15,"propMissAct_0.56_autoCorr_0.75","xreg1",2.18562913659459,0.197525415093208,"MAR","dropNA_simple",15
"3374",15,"propMissAct_0.56_autoCorr_0.75","xreg2",-1.41497930336184,0.163613042179067,"MAR","dropNA_simple",15
"3375",15,"propMissAct_0.56_autoCorr_0.75","sigma",0.478354358008584,NA,"MAR","dropNA_simple",15
"3376",15,"propMissAct_0.23_autoCorr_0.74","ar1",0.459093255125244,0.0463864007816718,"MAR","dropNA_complete",15
"3377",15,"propMissAct_0.23_autoCorr_0.74","intercept",4.06485605862697,0.630743847856326,"MAR","dropNA_complete",15
"3378",15,"propMissAct_0.23_autoCorr_0.74","xreg1",1.52833861486198,0.180560642595376,"MAR","dropNA_complete",15
"3379",15,"propMissAct_0.23_autoCorr_0.74","xreg2",-1.26816736332647,0.179419024622957,"MAR","dropNA_complete",15
"3380",15,"propMissAct_0.23_autoCorr_0.74","sigma",0.466775714898119,NA,"MAR","dropNA_complete",15
"3381",15,"propMissAct_0.39_autoCorr_0.76","ar1",0.417021551066213,0.050666200442844,"MAR","dropNA_complete",15
"3382",15,"propMissAct_0.39_autoCorr_0.76","intercept",4.30199872624528,0.740655620961012,"MAR","dropNA_complete",15
"3383",15,"propMissAct_0.39_autoCorr_0.76","xreg1",1.60887513268033,0.215183314646886,"MAR","dropNA_complete",15
"3384",15,"propMissAct_0.39_autoCorr_0.76","xreg2",-1.34594993336032,0.211003812282996,"MAR","dropNA_complete",15
"3385",15,"propMissAct_0.39_autoCorr_0.76","sigma",0.577381271971216,NA,"MAR","dropNA_complete",15
"3386",15,"propMissAct_0.56_autoCorr_0.75","ar1",0.344254308801715,0.0604399779983701,"MAR","dropNA_complete",15
"3387",15,"propMissAct_0.56_autoCorr_0.75","intercept",4.11916427785698,0.64260735419029,"MAR","dropNA_complete",15
"3388",15,"propMissAct_0.56_autoCorr_0.75","xreg1",2.17004456015959,0.220930712208401,"MAR","dropNA_complete",15
"3389",15,"propMissAct_0.56_autoCorr_0.75","xreg2",-1.34598068687293,0.177749918445216,"MAR","dropNA_complete",15
"3390",15,"propMissAct_0.56_autoCorr_0.75","sigma",0.461867506334999,NA,"MAR","dropNA_complete",15
"3391",15,"propMissAct_0.23_autoCorr_0.74","ar1",0.461854080008708,0.0435605617703022,"MAR","Kalman Filter",15
"3392",15,"propMissAct_0.23_autoCorr_0.74","intercept",4.15003258100726,0.614575567892142,"MAR","Kalman Filter",15
"3393",15,"propMissAct_0.23_autoCorr_0.74","xreg1",1.67983241503981,0.166905902300522,"MAR","Kalman Filter",15
"3394",15,"propMissAct_0.23_autoCorr_0.74","xreg2",-1.31772396679165,0.17420728601566,"MAR","Kalman Filter",15
"3395",15,"propMissAct_0.23_autoCorr_0.74","sigma",0.481417747768558,NA,"MAR","Kalman Filter",15
"3396",15,"propMissAct_0.39_autoCorr_0.76","ar1",0.403023646904779,0.0480974038228838,"MAR","Kalman Filter",15
"3397",15,"propMissAct_0.39_autoCorr_0.76","intercept",4.89729657071631,0.677551835817686,"MAR","Kalman Filter",15
"3398",15,"propMissAct_0.39_autoCorr_0.76","xreg1",1.72685473639643,0.193180276526159,"MAR","Kalman Filter",15
"3399",15,"propMissAct_0.39_autoCorr_0.76","xreg2",-1.53053532618071,0.191400274329942,"MAR","Kalman Filter",15
"3400",15,"propMissAct_0.39_autoCorr_0.76","sigma",0.613238800594561,NA,"MAR","Kalman Filter",15
"3401",15,"propMissAct_0.56_autoCorr_0.75","ar1",0.302514101693051,0.0585299595542924,"MAR","Kalman Filter",15
"3402",15,"propMissAct_0.56_autoCorr_0.75","intercept",4.43017688585345,0.56877323840473,"MAR","Kalman Filter",15
"3403",15,"propMissAct_0.56_autoCorr_0.75","xreg1",2.24727631783672,0.184478613752816,"MAR","Kalman Filter",15
"3404",15,"propMissAct_0.56_autoCorr_0.75","xreg2",-1.44738507919178,0.157898015028238,"MAR","Kalman Filter",15
"3405",15,"propMissAct_0.56_autoCorr_0.75","sigma",0.482189552685164,NA,"MAR","Kalman Filter",15
"3406",15,"propMissAct_0.23_autoCorr_0.74","intercept",0.347998000590265,0.0436989529855992,"MAR","Multiple Imputations",15
"3407",15,"propMissAct_0.23_autoCorr_0.74","xreg1",4.84207585734578,0.550727979380862,"MAR","Multiple Imputations",15
"3408",15,"propMissAct_0.23_autoCorr_0.74","xreg2",1.86141506530804,0.138401925328286,"MAR","Multiple Imputations",15
"3409",15,"propMissAct_0.23_autoCorr_0.74","phi",-1.53426251172243,0.155527546568781,"MAR","Multiple Imputations",15
"3410",15,"propMissAct_0.23_autoCorr_0.74","sigma",0.53306267662023,NA,"MAR","Multiple Imputations",15
"3411",15,"propMissAct_0.39_autoCorr_0.76","intercept",0.244777491849824,0.0439860433981704,"MAR","Multiple Imputations",15
"3412",15,"propMissAct_0.39_autoCorr_0.76","xreg1",5.21298374776647,0.53254060684832,"MAR","Multiple Imputations",15
"3413",15,"propMissAct_0.39_autoCorr_0.76","xreg2",1.91129095117044,0.177944573118265,"MAR","Multiple Imputations",15
"3414",15,"propMissAct_0.39_autoCorr_0.76","phi",-1.64523580025502,0.146783431393181,"MAR","Multiple Imputations",15
"3415",15,"propMissAct_0.39_autoCorr_0.76","sigma",0.657702592722593,NA,"MAR","Multiple Imputations",15
"3416",15,"propMissAct_0.56_autoCorr_0.75","intercept",0.130529551202502,0.0542917719910733,"MAR","Multiple Imputations",15
"3417",15,"propMissAct_0.56_autoCorr_0.75","xreg1",4.82438032544047,0.634318964421479,"MAR","Multiple Imputations",15
"3418",15,"propMissAct_0.56_autoCorr_0.75","xreg2",2.35730552183366,0.210631211801146,"MAR","Multiple Imputations",15
"3419",15,"propMissAct_0.56_autoCorr_0.75","phi",-1.57318787184741,0.163089968252016,"MAR","Multiple Imputations",15
"3420",15,"propMissAct_0.56_autoCorr_0.75","sigma",0.483303481150444,NA,"MAR","Multiple Imputations",15
"3421",16,"propMissAct_0.25_autoCorr_0.24","ar1",0.376370971885518,0.0442342734682835,"MAR","dropNA_simple",16
"3422",16,"propMissAct_0.25_autoCorr_0.24","intercept",4.99931542660334,0.64253140418152,"MAR","dropNA_simple",16
"3423",16,"propMissAct_0.25_autoCorr_0.24","xreg1",1.63244299801599,0.173733891348087,"MAR","dropNA_simple",16
"3424",16,"propMissAct_0.25_autoCorr_0.24","xreg2",-1.55228449011656,0.181286755065648,"MAR","dropNA_simple",16
"3425",16,"propMissAct_0.25_autoCorr_0.24","sigma",0.608685860318736,NA,"MAR","dropNA_simple",16
"3426",16,"propMissAct_0.43_autoCorr_0.23","ar1",0.303038191234296,0.0518462329078702,"MAR","dropNA_simple",16
"3427",16,"propMissAct_0.43_autoCorr_0.23","intercept",5.33262986442943,0.698085492875902,"MAR","dropNA_simple",16
"3428",16,"propMissAct_0.43_autoCorr_0.23","xreg1",1.69206811221315,0.198517460780146,"MAR","dropNA_simple",16
"3429",16,"propMissAct_0.43_autoCorr_0.23","xreg2",-1.6543247553225,0.196680420716734,"MAR","dropNA_simple",16
"3430",16,"propMissAct_0.43_autoCorr_0.23","sigma",0.69127721818518,NA,"MAR","dropNA_simple",16
"3431",16,"propMissAct_0.62_autoCorr_0.25","ar1",0.459849776415527,0.073608001059947,"MAR","dropNA_simple",16
"3432",16,"propMissAct_0.62_autoCorr_0.25","intercept",4.19676305700652,0.871769359401931,"MAR","dropNA_simple",16
"3433",16,"propMissAct_0.62_autoCorr_0.25","xreg1",1.30659622900797,0.277214832501702,"MAR","dropNA_simple",16
"3434",16,"propMissAct_0.62_autoCorr_0.25","xreg2",-1.26526517139119,0.251663210657188,"MAR","dropNA_simple",16
"3435",16,"propMissAct_0.62_autoCorr_0.25","sigma",0.529475330920428,NA,"MAR","dropNA_simple",16
"3436",16,"propMissAct_0.25_autoCorr_0.24","ar1",0.310479244126272,0.0517017012980595,"MAR","dropNA_complete",16
"3437",16,"propMissAct_0.25_autoCorr_0.24","intercept",4.90597767254291,0.67102339987718,"MAR","dropNA_complete",16
"3438",16,"propMissAct_0.25_autoCorr_0.24","xreg1",1.72991562403708,0.189023933231558,"MAR","dropNA_complete",16
"3439",16,"propMissAct_0.25_autoCorr_0.24","xreg2",-1.53303345370868,0.18972881377848,"MAR","dropNA_complete",16
"3440",16,"propMissAct_0.25_autoCorr_0.24","sigma",0.621629900865639,NA,"MAR","dropNA_complete",16
"3441",16,"propMissAct_0.43_autoCorr_0.23","ar1",0.335307259368253,0.0616713574321289,"MAR","dropNA_complete",16
"3442",16,"propMissAct_0.43_autoCorr_0.23","intercept",5.30616387743325,0.803868572593073,"MAR","dropNA_complete",16
"3443",16,"propMissAct_0.43_autoCorr_0.23","xreg1",1.81916670394002,0.218574041387622,"MAR","dropNA_complete",16
"3444",16,"propMissAct_0.43_autoCorr_0.23","xreg2",-1.65080145512413,0.226167257814094,"MAR","dropNA_complete",16
"3445",16,"propMissAct_0.43_autoCorr_0.23","sigma",0.568349598830106,NA,"MAR","dropNA_complete",16
"3446",16,"propMissAct_0.62_autoCorr_0.25","ar1",0.350061806669125,0.0921801221849036,"MAR","dropNA_complete",16
"3447",16,"propMissAct_0.62_autoCorr_0.25","intercept",3.87064119541921,0.831863846692878,"MAR","dropNA_complete",16
"3448",16,"propMissAct_0.62_autoCorr_0.25","xreg1",1.53065902387626,0.284674682075356,"MAR","dropNA_complete",16
"3449",16,"propMissAct_0.62_autoCorr_0.25","xreg2",-1.15899532913732,0.233661994717441,"MAR","dropNA_complete",16
"3450",16,"propMissAct_0.62_autoCorr_0.25","sigma",0.410574898204653,NA,"MAR","dropNA_complete",16
"3451",16,"propMissAct_0.25_autoCorr_0.24","ar1",0.429108752653349,0.0447853729622801,"MAR","Kalman Filter",16
"3452",16,"propMissAct_0.25_autoCorr_0.24","intercept",5.3006047250115,0.63107279134404,"MAR","Kalman Filter",16
"3453",16,"propMissAct_0.25_autoCorr_0.24","xreg1",1.63634640949273,0.170264267428747,"MAR","Kalman Filter",16
"3454",16,"propMissAct_0.25_autoCorr_0.24","xreg2",-1.64018761034019,0.177589309370706,"MAR","Kalman Filter",16
"3455",16,"propMissAct_0.25_autoCorr_0.24","sigma",0.586507768830091,NA,"MAR","Kalman Filter",16
"3456",16,"propMissAct_0.43_autoCorr_0.23","ar1",0.384670374923908,0.0566995508995113,"MAR","Kalman Filter",16
"3457",16,"propMissAct_0.43_autoCorr_0.23","intercept",5.4034352881608,0.680868785719495,"MAR","Kalman Filter",16
"3458",16,"propMissAct_0.43_autoCorr_0.23","xreg1",1.74566385000065,0.189747281248972,"MAR","Kalman Filter",16
"3459",16,"propMissAct_0.43_autoCorr_0.23","xreg2",-1.68462861892285,0.191045522418463,"MAR","Kalman Filter",16
"3460",16,"propMissAct_0.43_autoCorr_0.23","sigma",0.656367407686671,NA,"MAR","Kalman Filter",16
"3461",16,"propMissAct_0.62_autoCorr_0.25","ar1",0.66439028744707,0.0675129850919306,"MAR","Kalman Filter",16
"3462",16,"propMissAct_0.62_autoCorr_0.25","intercept",4.26969322680284,1.04810440799055,"MAR","Kalman Filter",16
"3463",16,"propMissAct_0.62_autoCorr_0.25","xreg1",1.42244855025711,0.259109320163159,"MAR","Kalman Filter",16
"3464",16,"propMissAct_0.62_autoCorr_0.25","xreg2",-1.32506729474151,0.300842464129452,"MAR","Kalman Filter",16
"3465",16,"propMissAct_0.62_autoCorr_0.25","sigma",0.413434192035819,NA,"MAR","Kalman Filter",16
"3466",16,"propMissAct_0.25_autoCorr_0.24","intercept",0.269169779871693,0.0508158209499342,"MAR","Multiple Imputations",16
"3467",16,"propMissAct_0.25_autoCorr_0.24","xreg1",5.62615781681568,0.610992427226342,"MAR","Multiple Imputations",16
"3468",16,"propMissAct_0.25_autoCorr_0.24","xreg2",1.78256070941921,0.152568469056813,"MAR","Multiple Imputations",16
"3469",16,"propMissAct_0.25_autoCorr_0.24","phi",-1.75464853713451,0.170648246706711,"MAR","Multiple Imputations",16
"3470",16,"propMissAct_0.25_autoCorr_0.24","sigma",0.668693549068749,NA,"MAR","Multiple Imputations",16
"3471",16,"propMissAct_0.43_autoCorr_0.23","intercept",0.207480186553943,0.057889590102782,"MAR","Multiple Imputations",16
"3472",16,"propMissAct_0.43_autoCorr_0.23","xreg1",5.86470827478789,0.500481882867319,"MAR","Multiple Imputations",16
"3473",16,"propMissAct_0.43_autoCorr_0.23","xreg2",1.88221600629701,0.181823334975371,"MAR","Multiple Imputations",16
"3474",16,"propMissAct_0.43_autoCorr_0.23","phi",-1.82959707737455,0.141247301498185,"MAR","Multiple Imputations",16
"3475",16,"propMissAct_0.43_autoCorr_0.23","sigma",0.716379571231368,NA,"MAR","Multiple Imputations",16
"3476",16,"propMissAct_0.62_autoCorr_0.25","intercept",0.229754068318058,0.0605905914186861,"MAR","Multiple Imputations",16
"3477",16,"propMissAct_0.62_autoCorr_0.25","xreg1",5.57343928421248,0.823973836038603,"MAR","Multiple Imputations",16
"3478",16,"propMissAct_0.62_autoCorr_0.25","xreg2",1.74674481098476,0.219137944565823,"MAR","Multiple Imputations",16
"3479",16,"propMissAct_0.62_autoCorr_0.25","phi",-1.72526462093982,0.233044745251336,"MAR","Multiple Imputations",16
"3480",16,"propMissAct_0.62_autoCorr_0.25","sigma",0.650595206000542,NA,"MAR","Multiple Imputations",16
"3481",17,"propMissAct_0.23_autoCorr_0.45","ar1",0.4153527640597,0.0429120104150756,"MAR","dropNA_simple",17
"3482",17,"propMissAct_0.23_autoCorr_0.45","intercept",4.33659348858341,0.626287046954457,"MAR","dropNA_simple",17
"3483",17,"propMissAct_0.23_autoCorr_0.45","xreg1",1.71010601903802,0.165446277490601,"MAR","dropNA_simple",17
"3484",17,"propMissAct_0.23_autoCorr_0.45","xreg2",-1.37588320806986,0.176826375714876,"MAR","dropNA_simple",17
"3485",17,"propMissAct_0.23_autoCorr_0.45","sigma",0.526729415777205,NA,"MAR","dropNA_simple",17
"3486",17,"propMissAct_0.39_autoCorr_0.52","ar1",0.36584089160016,0.0496393316777228,"MAR","dropNA_simple",17
"3487",17,"propMissAct_0.39_autoCorr_0.52","intercept",5.45295931171932,0.664623502020902,"MAR","dropNA_simple",17
"3488",17,"propMissAct_0.39_autoCorr_0.52","xreg1",1.64111831921245,0.186999748473126,"MAR","dropNA_simple",17
"3489",17,"propMissAct_0.39_autoCorr_0.52","xreg2",-1.66860351203237,0.185818084887282,"MAR","dropNA_simple",17
"3490",17,"propMissAct_0.39_autoCorr_0.52","sigma",0.540340266605893,NA,"MAR","dropNA_simple",17
"3491",17,"propMissAct_0.6_autoCorr_0.54","ar1",0.396596123649519,0.0630527161738863,"MAR","dropNA_simple",17
"3492",17,"propMissAct_0.6_autoCorr_0.54","intercept",5.29569083952099,0.847244012925669,"MAR","dropNA_simple",17
"3493",17,"propMissAct_0.6_autoCorr_0.54","xreg1",1.32240080153887,0.254533975467929,"MAR","dropNA_simple",17
"3494",17,"propMissAct_0.6_autoCorr_0.54","xreg2",-1.59971159225517,0.240831718997376,"MAR","dropNA_simple",17
"3495",17,"propMissAct_0.6_autoCorr_0.54","sigma",0.640772146696266,NA,"MAR","dropNA_simple",17
"3496",17,"propMissAct_0.23_autoCorr_0.45","ar1",0.392278864673245,0.0469944979465025,"MAR","dropNA_complete",17
"3497",17,"propMissAct_0.23_autoCorr_0.45","intercept",4.28560086488788,0.680282424644275,"MAR","dropNA_complete",17
"3498",17,"propMissAct_0.23_autoCorr_0.45","xreg1",1.6853124552873,0.174415649309551,"MAR","dropNA_complete",17
"3499",17,"propMissAct_0.23_autoCorr_0.45","xreg2",-1.3605306052396,0.192802786509854,"MAR","dropNA_complete",17
"3500",17,"propMissAct_0.23_autoCorr_0.45","sigma",0.5393721584793,NA,"MAR","dropNA_complete",17
"3501",17,"propMissAct_0.39_autoCorr_0.52","ar1",0.398960428103639,0.0555153101159957,"MAR","dropNA_complete",17
"3502",17,"propMissAct_0.39_autoCorr_0.52","intercept",5.10762888379284,0.769635221427132,"MAR","dropNA_complete",17
"3503",17,"propMissAct_0.39_autoCorr_0.52","xreg1",1.64274546090874,0.211325309295461,"MAR","dropNA_complete",17
"3504",17,"propMissAct_0.39_autoCorr_0.52","xreg2",-1.56806101271914,0.216011544407439,"MAR","dropNA_complete",17
"3505",17,"propMissAct_0.39_autoCorr_0.52","sigma",0.514619886537944,NA,"MAR","dropNA_complete",17
"3506",17,"propMissAct_0.6_autoCorr_0.54","ar1",0.461062022094243,0.0759544508205328,"MAR","dropNA_complete",17
"3507",17,"propMissAct_0.6_autoCorr_0.54","intercept",4.68157889755212,1.05912360343078,"MAR","dropNA_complete",17
"3508",17,"propMissAct_0.6_autoCorr_0.54","xreg1",0.942406806796966,0.330503140560752,"MAR","dropNA_complete",17
"3509",17,"propMissAct_0.6_autoCorr_0.54","xreg2",-1.3760744224995,0.299722555187243,"MAR","dropNA_complete",17
"3510",17,"propMissAct_0.6_autoCorr_0.54","sigma",0.652411414087938,NA,"MAR","dropNA_complete",17
"3511",17,"propMissAct_0.23_autoCorr_0.45","ar1",0.411947106565192,0.0431712160819369,"MAR","Kalman Filter",17
"3512",17,"propMissAct_0.23_autoCorr_0.45","intercept",4.64627329728297,0.583339812001705,"MAR","Kalman Filter",17
"3513",17,"propMissAct_0.23_autoCorr_0.45","xreg1",1.78965488583969,0.15752859476304,"MAR","Kalman Filter",17
"3514",17,"propMissAct_0.23_autoCorr_0.45","xreg2",-1.47264939375662,0.164121722892682,"MAR","Kalman Filter",17
"3515",17,"propMissAct_0.23_autoCorr_0.45","sigma",0.524688255842916,NA,"MAR","Kalman Filter",17
"3516",17,"propMissAct_0.39_autoCorr_0.52","ar1",0.389590529876585,0.0488860187965593,"MAR","Kalman Filter",17
"3517",17,"propMissAct_0.39_autoCorr_0.52","intercept",5.46161879162908,0.621392629555781,"MAR","Kalman Filter",17
"3518",17,"propMissAct_0.39_autoCorr_0.52","xreg1",1.74451036557616,0.171821893998459,"MAR","Kalman Filter",17
"3519",17,"propMissAct_0.39_autoCorr_0.52","xreg2",-1.68507822792071,0.173175924377952,"MAR","Kalman Filter",17
"3520",17,"propMissAct_0.39_autoCorr_0.52","sigma",0.522334932655816,NA,"MAR","Kalman Filter",17
"3521",17,"propMissAct_0.6_autoCorr_0.54","ar1",0.528479944691676,0.0607729256732326,"MAR","Kalman Filter",17
"3522",17,"propMissAct_0.6_autoCorr_0.54","intercept",5.36880153596703,0.850520237180722,"MAR","Kalman Filter",17
"3523",17,"propMissAct_0.6_autoCorr_0.54","xreg1",1.44533557884487,0.234516789583462,"MAR","Kalman Filter",17
"3524",17,"propMissAct_0.6_autoCorr_0.54","xreg2",-1.63595595823606,0.240534870281828,"MAR","Kalman Filter",17
"3525",17,"propMissAct_0.6_autoCorr_0.54","sigma",0.55560671917237,NA,"MAR","Kalman Filter",17
"3526",17,"propMissAct_0.23_autoCorr_0.45","intercept",0.323947061655174,0.0386675136192874,"MAR","Multiple Imputations",17
"3527",17,"propMissAct_0.23_autoCorr_0.45","xreg1",4.64573582628449,0.643181634077482,"MAR","Multiple Imputations",17
"3528",17,"propMissAct_0.23_autoCorr_0.45","xreg2",1.90748689558664,0.138516790306623,"MAR","Multiple Imputations",17
"3529",17,"propMissAct_0.23_autoCorr_0.45","phi",-1.48798857314496,0.175423433526499,"MAR","Multiple Imputations",17
"3530",17,"propMissAct_0.23_autoCorr_0.45","sigma",0.550335815245831,NA,"MAR","Multiple Imputations",17
"3531",17,"propMissAct_0.39_autoCorr_0.52","intercept",0.24571540812768,0.0546436198051029,"MAR","Multiple Imputations",17
"3532",17,"propMissAct_0.39_autoCorr_0.52","xreg1",5.46121488126878,0.523445828067447,"MAR","Multiple Imputations",17
"3533",17,"propMissAct_0.39_autoCorr_0.52","xreg2",1.91499081979586,0.143304628062586,"MAR","Multiple Imputations",17
"3534",17,"propMissAct_0.39_autoCorr_0.52","phi",-1.70457483836559,0.145394398688804,"MAR","Multiple Imputations",17
"3535",17,"propMissAct_0.39_autoCorr_0.52","sigma",0.577393611602177,NA,"MAR","Multiple Imputations",17
"3536",17,"propMissAct_0.6_autoCorr_0.54","intercept",0.181599704344676,0.0434495607111059,"MAR","Multiple Imputations",17
"3537",17,"propMissAct_0.6_autoCorr_0.54","xreg1",6.11666505888723,0.736912853669337,"MAR","Multiple Imputations",17
"3538",17,"propMissAct_0.6_autoCorr_0.54","xreg2",1.70722857693235,0.15154916819616,"MAR","Multiple Imputations",17
"3539",17,"propMissAct_0.6_autoCorr_0.54","phi",-1.88031009243771,0.211925703067083,"MAR","Multiple Imputations",17
"3540",17,"propMissAct_0.6_autoCorr_0.54","sigma",0.689964839420951,NA,"MAR","Multiple Imputations",17
"3541",18,"propMissAct_0.24_autoCorr_0.77","ar1",0.442112083835775,0.0433857880632235,"MAR","dropNA_simple",18
"3542",18,"propMissAct_0.24_autoCorr_0.77","intercept",4.60266337388922,0.644819396947451,"MAR","dropNA_simple",18
"3543",18,"propMissAct_0.24_autoCorr_0.77","xreg1",1.48333958652688,0.183308829146549,"MAR","dropNA_simple",18
"3544",18,"propMissAct_0.24_autoCorr_0.77","xreg2",-1.41680132479832,0.181377794258606,"MAR","dropNA_simple",18
"3545",18,"propMissAct_0.24_autoCorr_0.77","sigma",0.582208518353055,NA,"MAR","dropNA_simple",18
"3546",18,"propMissAct_0.42_autoCorr_0.75","ar1",0.334059301579341,0.052225141217709,"MAR","dropNA_simple",18
"3547",18,"propMissAct_0.42_autoCorr_0.75","intercept",5.37586864011274,0.664475223483228,"MAR","dropNA_simple",18
"3548",18,"propMissAct_0.42_autoCorr_0.75","xreg1",1.54185791996591,0.187378738448938,"MAR","dropNA_simple",18
"3549",18,"propMissAct_0.42_autoCorr_0.75","xreg2",-1.62120345714864,0.189727444803905,"MAR","dropNA_simple",18
"3550",18,"propMissAct_0.42_autoCorr_0.75","sigma",0.578624140252344,NA,"MAR","dropNA_simple",18
"3551",18,"propMissAct_0.62_autoCorr_0.73","ar1",0.39872412796902,0.0605369311233703,"MAR","dropNA_simple",18
"3552",18,"propMissAct_0.62_autoCorr_0.73","intercept",4.78275035697049,1.02549811741222,"MAR","dropNA_simple",18
"3553",18,"propMissAct_0.62_autoCorr_0.73","xreg1",1.84567878516163,0.246674697956456,"MAR","dropNA_simple",18
"3554",18,"propMissAct_0.62_autoCorr_0.73","xreg2",-1.52634590187009,0.289701062677969,"MAR","dropNA_simple",18
"3555",18,"propMissAct_0.62_autoCorr_0.73","sigma",0.60155234452174,NA,"MAR","dropNA_simple",18
"3556",18,"propMissAct_0.24_autoCorr_0.77","ar1",0.422249852363307,0.0464274503121191,"MAR","dropNA_complete",18
"3557",18,"propMissAct_0.24_autoCorr_0.77","intercept",4.68116601218908,0.655736525112239,"MAR","dropNA_complete",18
"3558",18,"propMissAct_0.24_autoCorr_0.77","xreg1",1.41959432232808,0.193299199455788,"MAR","dropNA_complete",18
"3559",18,"propMissAct_0.24_autoCorr_0.77","xreg2",-1.42760502843482,0.184241037909733,"MAR","dropNA_complete",18
