"","missingprop_autocor","parameter","mean","sd","2.5%","50%","97.5%","missingness","type","run_no","...1","...12","...13"
"2445","propMissAct_0.62_autoCorr_0.73","b_Q",-2.02641714775393,0.314281858515297,-2.60991766728483,-2.03992499986209,-1.37704620915131,"MAR","brms",87,NA,NA,NA
"2446","propMissAct_0.62_autoCorr_0.73","phi",0.288107740380479,0.101834563666556,0.0899959139549125,0.28709085168359,0.488672238217781,"MAR","brms",87,NA,NA,NA
"2447","propMissAct_0.62_autoCorr_0.73","sigma",0.628657715560009,0.0369143087949024,0.560083416638646,0.626571759586221,0.706219235526792,"MAR","brms",87,NA,NA,NA
"2448","propMissAct_0.62_autoCorr_0.73","Intercept",0.404182025797529,0.0726502864183356,0.261848567653795,0.404892009350623,0.548289277729767,"MAR","brms",87,NA,NA,NA
"2449","propMissAct_0.25_autoCorr_0.2","b_Intercept",5.60192177195663,0.625798881761924,4.35282781621678,5.61731302974365,6.79279652762599,"MAR","brms",88,NA,NA,NA
"2450","propMissAct_0.25_autoCorr_0.2","b_light",1.79555590557346,0.16596127319634,1.45844128737039,1.79772898396798,2.11246245414527,"MAR","brms",88,NA,NA,NA
"2451","propMissAct_0.25_autoCorr_0.2","b_Q",-1.71645253592796,0.179345593196241,-2.05386210012646,-1.72336256068237,-1.35479803030323,"MAR","brms",88,NA,NA,NA
"2452","propMissAct_0.25_autoCorr_0.2","phi",0.29389752305206,0.0698758687902952,0.155521200828806,0.293991521084107,0.432554677786843,"MAR","brms",88,NA,NA,NA
"2453","propMissAct_0.25_autoCorr_0.2","sigma",0.598020687245666,0.0256713612941086,0.550066636166093,0.597494444024479,0.649762359878609,"MAR","brms",88,NA,NA,NA
"2454","propMissAct_0.25_autoCorr_0.2","Intercept",0.41433623315463,0.0486271639029405,0.317892064889682,0.414821654784725,0.510834553587305,"MAR","brms",88,NA,NA,NA
"2455","propMissAct_0.42_autoCorr_0.2","b_Intercept",5.49618050774413,0.778628775066687,3.86187748637362,5.52512839973157,6.93141087198777,"MAR","brms",88,NA,NA,NA
"2456","propMissAct_0.42_autoCorr_0.2","b_light",1.81764848470062,0.193391534985359,1.42773194899707,1.8225211704307,2.19095464816947,"MAR","brms",88,NA,NA,NA
"2457","propMissAct_0.42_autoCorr_0.2","b_Q",-1.69159239605787,0.223705271620041,-2.10710347533989,-1.70096910209644,-1.2282599961245,"MAR","brms",88,NA,NA,NA
"2458","propMissAct_0.42_autoCorr_0.2","phi",0.394565638481662,0.0764182195322278,0.244014796218572,0.394964540341796,0.542804420112672,"MAR","brms",88,NA,NA,NA
"2459","propMissAct_0.42_autoCorr_0.2","sigma",0.600643672439585,0.0296337209275242,0.546167894854352,0.599273253991527,0.662605743583911,"MAR","brms",88,NA,NA,NA
"2460","propMissAct_0.42_autoCorr_0.2","Intercept",0.405632102328326,0.0600464686115322,0.288667127462772,0.405594511710464,0.523586288997406,"MAR","brms",88,NA,NA,NA
"2461","propMissAct_0.61_autoCorr_0.27","b_Intercept",5.56178643203775,0.800592912929375,3.97726604893306,5.57388952251826,7.0963535598374,"MAR","brms",88,NA,NA,NA
"2462","propMissAct_0.61_autoCorr_0.27","b_light",1.95973881353282,0.188147948853985,1.56908073215326,1.96417334147364,2.31134906735221,"MAR","brms",88,NA,NA,NA
"2463","propMissAct_0.61_autoCorr_0.27","b_Q",-1.7321789613767,0.228693907094265,-2.16818960039841,-1.73577281586342,-1.27622593274909,"MAR","brms",88,NA,NA,NA
"2464","propMissAct_0.61_autoCorr_0.27","phi",0.299027056632421,0.105702354262509,0.088318619207256,0.300663883528375,0.50137455084414,"MAR","brms",88,NA,NA,NA
"2465","propMissAct_0.61_autoCorr_0.27","sigma",0.563245331171828,0.0330987721705849,0.502498154752036,0.561691311188336,0.632084586078663,"MAR","brms",88,NA,NA,NA
"2466","propMissAct_0.61_autoCorr_0.27","Intercept",0.393945404131071,0.0583222325537157,0.280226348472441,0.393640563291889,0.509078655728352,"MAR","brms",88,NA,NA,NA
"2467","propMissAct_0.22_autoCorr_0.51","b_Intercept",5.36869701913148,0.670110745243673,4.00039428941372,5.39063029784016,6.64368703321208,"MAR","brms",89,NA,NA,NA
"2468","propMissAct_0.22_autoCorr_0.51","b_light",1.84147970422369,0.175637564887096,1.49525172197392,1.84140158635637,2.18368111386359,"MAR","brms",89,NA,NA,NA
"2469","propMissAct_0.22_autoCorr_0.51","b_Q",-1.66224788579084,0.192892221738152,-2.02631322842944,-1.66754883296032,-1.26584478133411,"MAR","brms",89,NA,NA,NA
"2470","propMissAct_0.22_autoCorr_0.51","phi",0.292366321126449,0.0708632442779337,0.154490506676935,0.290622264576639,0.435576564090284,"MAR","brms",89,NA,NA,NA
"2471","propMissAct_0.22_autoCorr_0.51","sigma",0.63098984407682,0.0272874538637901,0.580242395206371,0.630219205796429,0.687265101571918,"MAR","brms",89,NA,NA,NA
"2472","propMissAct_0.22_autoCorr_0.51","Intercept",0.391666675603061,0.0512721547614628,0.290486075765329,0.391673236112397,0.491317298316368,"MAR","brms",89,NA,NA,NA
"2473","propMissAct_0.43_autoCorr_0.45","b_Intercept",5.14113958199858,0.87729272325829,3.275748550396,5.18180162252198,6.79184416204241,"MAR","brms",89,NA,NA,NA
"2474","propMissAct_0.43_autoCorr_0.45","b_light",1.83288318325377,0.208687807761607,1.40472110934048,1.83480396684927,2.23321538835138,"MAR","brms",89,NA,NA,NA
"2475","propMissAct_0.43_autoCorr_0.45","b_Q",-1.59865917445835,0.252583922186224,-2.06635671022512,-1.61112270877375,-1.05386931071417,"MAR","brms",89,NA,NA,NA
"2476","propMissAct_0.43_autoCorr_0.45","phi",0.50810129298495,0.0756267292190171,0.354381204487555,0.508627224215235,0.65193163519995,"MAR","brms",89,NA,NA,NA
"2477","propMissAct_0.43_autoCorr_0.45","sigma",0.557387074403982,0.0284949847155345,0.504525273857746,0.556719289746561,0.615826821829308,"MAR","brms",89,NA,NA,NA
"2478","propMissAct_0.43_autoCorr_0.45","Intercept",0.382668412631195,0.0694890243372594,0.246236114853182,0.381774192277774,0.521087065150155,"MAR","brms",89,NA,NA,NA
"2479","propMissAct_0.63_autoCorr_0.47","b_Intercept",5.59285570206419,0.756977825666644,4.02854161352751,5.6124470336897,7.03330936914323,"MAR","brms",89,NA,NA,NA
"2480","propMissAct_0.63_autoCorr_0.47","b_light",1.90852632847558,0.191958073859367,1.52736509493166,1.90908948799365,2.2832311265469,"MAR","brms",89,NA,NA,NA
"2481","propMissAct_0.63_autoCorr_0.47","b_Q",-1.71283392805783,0.213102999344877,-2.11866955904818,-1.71951197746139,-1.27217434474838,"MAR","brms",89,NA,NA,NA
"2482","propMissAct_0.63_autoCorr_0.47","phi",0.344010321765432,0.0879228551968187,0.167594027387915,0.34567931415952,0.514989012771815,"MAR","brms",89,NA,NA,NA
"2483","propMissAct_0.63_autoCorr_0.47","sigma",0.538994896239755,0.0316120831183431,0.480965095774974,0.53769571235865,0.605360323208409,"MAR","brms",89,NA,NA,NA
"2484","propMissAct_0.63_autoCorr_0.47","Intercept",0.46937480549269,0.0602472522236792,0.35236317525807,0.468176745625817,0.588564287329628,"MAR","brms",89,NA,NA,NA
"2485","propMissAct_0.24_autoCorr_0.5","b_Intercept",5.46156715912257,0.640260220807326,4.17269572500915,5.47458658748782,6.69408528306659,"MAR","brms",8,NA,NA,NA
"2486","propMissAct_0.24_autoCorr_0.5","b_light",2.0084044840789,0.165757473858208,1.67915745606108,2.00983687551324,2.33207625888758,"MAR","brms",8,NA,NA,NA
"2487","propMissAct_0.24_autoCorr_0.5","b_Q",-1.70259121894886,0.181600364833365,-2.0512236929328,-1.70748853283259,-1.33333584174988,"MAR","brms",8,NA,NA,NA
"2488","propMissAct_0.24_autoCorr_0.5","phi",0.27256758900071,0.0657116242732805,0.146457534375227,0.272901309738698,0.40011344883036,"MAR","brms",8,NA,NA,NA
"2489","propMissAct_0.24_autoCorr_0.5","sigma",0.62317765280008,0.0274950136130817,0.571709862852686,0.622145763582007,0.680309056390331,"MAR","brms",8,NA,NA,NA
"2490","propMissAct_0.24_autoCorr_0.5","Intercept",0.419404280771581,0.0494790808590647,0.322400264070273,0.419033604118335,0.517874400215396,"MAR","brms",8,NA,NA,NA
"2491","propMissAct_0.44_autoCorr_0.46","b_Intercept",5.35553135860716,0.816451581369262,3.71877674950647,5.36189758550395,6.89638695621689,"MAR","brms",8,NA,NA,NA
"2492","propMissAct_0.44_autoCorr_0.46","b_light",1.71144945118924,0.201303619710961,1.30285824403536,1.71981093436996,2.08803296584326,"MAR","brms",8,NA,NA,NA
"2493","propMissAct_0.44_autoCorr_0.46","b_Q",-1.64430518043051,0.234118376608249,-2.08634807457703,-1.64726590484828,-1.17251349944603,"MAR","brms",8,NA,NA,NA
"2494","propMissAct_0.44_autoCorr_0.46","phi",0.343437914565958,0.0778563405781667,0.188705877826814,0.344854319750179,0.494090997931152,"MAR","brms",8,NA,NA,NA
"2495","propMissAct_0.44_autoCorr_0.46","sigma",0.638104167470804,0.0317040082490223,0.58002719432634,0.636285750911521,0.705473720348671,"MAR","brms",8,NA,NA,NA
"2496","propMissAct_0.44_autoCorr_0.46","Intercept",0.382062892391646,0.0609347763359752,0.263381054577541,0.381297142221536,0.503052026481221,"MAR","brms",8,NA,NA,NA
"2497","propMissAct_0.57_autoCorr_0.5","b_Intercept",6.78209664773014,0.751085156290671,5.26335447128641,6.79941828782988,8.23958780242918,"MAR","brms",8,NA,NA,NA
"2498","propMissAct_0.57_autoCorr_0.5","b_light",1.63211508142942,0.193866620879846,1.25006018736314,1.63260966191103,2.01062185979804,"MAR","brms",8,NA,NA,NA
"2499","propMissAct_0.57_autoCorr_0.5","b_Q",-2.02519299348591,0.214412761629544,-2.43357877330905,-2.02756989772353,-1.59291447520041,"MAR","brms",8,NA,NA,NA
"2500","propMissAct_0.57_autoCorr_0.5","phi",0.270051579814321,0.0895463022871486,0.0919491301091877,0.270782921849511,0.44441323173639,"MAR","brms",8,NA,NA,NA
"2501","propMissAct_0.57_autoCorr_0.5","sigma",0.596977153695006,0.0351933249900662,0.534325775005641,0.595016253192269,0.670930889446001,"MAR","brms",8,NA,NA,NA
"2502","propMissAct_0.57_autoCorr_0.5","Intercept",0.439912493888029,0.0637768367242033,0.314600784082243,0.439526425560008,0.568066303579506,"MAR","brms",8,NA,NA,NA
"2503","propMissAct_0.24_autoCorr_0.75","b_Intercept",5.51900404800797,0.624373350365326,4.25689704547802,5.53961265968598,6.72900131292026,"MAR","brms",90,NA,NA,NA
"2504","propMissAct_0.24_autoCorr_0.75","b_light",1.99769835168602,0.158929044403203,1.67924635328798,1.99994610557194,2.30707925679523,"MAR","brms",90,NA,NA,NA
"2505","propMissAct_0.24_autoCorr_0.75","b_Q",-1.70481434782236,0.177574107945625,-2.0456637575651,-1.71201938930416,-1.34419296886359,"MAR","brms",90,NA,NA,NA
"2506","propMissAct_0.24_autoCorr_0.75","phi",0.307486395207003,0.0626687242945356,0.184738657228958,0.307534841649305,0.432123436128463,"MAR","brms",90,NA,NA,NA
"2507","propMissAct_0.24_autoCorr_0.75","sigma",0.57944139022557,0.0250877645283997,0.533228840862021,0.578725421142359,0.630451964807437,"MAR","brms",90,NA,NA,NA
"2508","propMissAct_0.24_autoCorr_0.75","Intercept",0.464187891349161,0.0485825890660645,0.368577968970775,0.464283244982271,0.560441704262082,"MAR","brms",90,NA,NA,NA
"2509","propMissAct_0.45_autoCorr_0.76","b_Intercept",5.70573158181824,0.78902465831579,4.05850657550267,5.71925189143598,7.20661345064121,"MAR","brms",90,NA,NA,NA
"2510","propMissAct_0.45_autoCorr_0.76","b_light",1.83490594310026,0.221928348421721,1.40119770279629,1.83370092824814,2.26452328998152,"MAR","brms",90,NA,NA,NA
"2511","propMissAct_0.45_autoCorr_0.76","b_Q",-1.76643197320512,0.225427711764606,-2.19409726471643,-1.77024825979471,-1.29985145483794,"MAR","brms",90,NA,NA,NA
"2512","propMissAct_0.45_autoCorr_0.76","phi",0.292009693141369,0.0770368426418029,0.142128852258738,0.292275094875426,0.440828060459596,"MAR","brms",90,NA,NA,NA
"2513","propMissAct_0.45_autoCorr_0.76","sigma",0.700498388897801,0.0348939076839207,0.636189966764769,0.698984486308329,0.774089023595157,"MAR","brms",90,NA,NA,NA
"2514","propMissAct_0.45_autoCorr_0.76","Intercept",0.361205315821522,0.0670342072520806,0.230003083255032,0.3622012914325,0.494763844816037,"MAR","brms",90,NA,NA,NA
"2515","propMissAct_0.55_autoCorr_0.74","b_Intercept",5.13057664573702,0.713650728537141,3.67826359743474,5.14423976540906,6.49847980506837,"MAR","brms",90,NA,NA,NA
"2516","propMissAct_0.55_autoCorr_0.74","b_light",2.30269339673086,0.166026992487084,1.96598322936267,2.3057029232885,2.62805642347568,"MAR","brms",90,NA,NA,NA
"2517","propMissAct_0.55_autoCorr_0.74","b_Q",-1.63747628908749,0.201182600289206,-2.02518519454887,-1.64250961296345,-1.22590362123508,"MAR","brms",90,NA,NA,NA
"2518","propMissAct_0.55_autoCorr_0.74","phi",0.30510351708454,0.0735091823843505,0.161195750824909,0.305513634201179,0.446962105793063,"MAR","brms",90,NA,NA,NA
"2519","propMissAct_0.55_autoCorr_0.74","sigma",0.553053058482396,0.0275163105789143,0.501806768037908,0.552191220350563,0.609246359787874,"MAR","brms",90,NA,NA,NA
"2520","propMissAct_0.55_autoCorr_0.74","Intercept",0.450240524847882,0.0528381599284871,0.345451616380664,0.449987938612295,0.554267633908422,"MAR","brms",90,NA,NA,NA
"2521","propMissAct_0.23_autoCorr_0.26","b_Intercept",5.45973195639604,0.711749519099884,4.01752973902303,5.4744355582901,6.79393417214355,"MAR","brms",91,NA,NA,NA
"2522","propMissAct_0.23_autoCorr_0.26","b_light",1.89907493798555,0.161903720913331,1.57555435418889,1.90103579389633,2.21570853922958,"MAR","brms",91,NA,NA,NA
"2523","propMissAct_0.23_autoCorr_0.26","b_Q",-1.6898469732701,0.204462346270101,-2.07248779817613,-1.69615540495591,-1.26951571100992,"MAR","brms",91,NA,NA,NA
"2524","propMissAct_0.23_autoCorr_0.26","phi",0.298532225369615,0.0662446274573468,0.169605611848441,0.297730915041295,0.4307687508615,"MAR","brms",91,NA,NA,NA
"2525","propMissAct_0.23_autoCorr_0.26","sigma",0.628435088204435,0.0264603803555357,0.578767302522339,0.627797428409906,0.682854780276094,"MAR","brms",91,NA,NA,NA
"2526","propMissAct_0.23_autoCorr_0.26","Intercept",0.41237011197361,0.0507875083093943,0.310903524661009,0.412048181014907,0.513340183243218,"MAR","brms",91,NA,NA,NA
"2527","propMissAct_0.4_autoCorr_0.22","b_Intercept",5.76892707168392,0.82508078047115,4.05924748728478,5.80993161966166,7.28411062613758,"MAR","brms",91,NA,NA,NA
"2528","propMissAct_0.4_autoCorr_0.22","b_light",1.80934878513046,0.206315219834041,1.39515369554499,1.81520596767007,2.19955104647619,"MAR","brms",91,NA,NA,NA
"2529","propMissAct_0.4_autoCorr_0.22","b_Q",-1.77046233569205,0.237033298629784,-2.20385547485562,-1.78096350218621,-1.26888365592467,"MAR","brms",91,NA,NA,NA
"2530","propMissAct_0.4_autoCorr_0.22","phi",0.384234604597679,0.083926779091239,0.220273273479625,0.384570915482997,0.548987293772539,"MAR","brms",91,NA,NA,NA
"2531","propMissAct_0.4_autoCorr_0.22","sigma",0.624320161075549,0.0299443907047359,0.567854538468202,0.623251991538813,0.686395368675217,"MAR","brms",91,NA,NA,NA
"2532","propMissAct_0.4_autoCorr_0.22","Intercept",0.3986618153758,0.0602927461593912,0.278548874786971,0.399474767441362,0.515736605220367,"MAR","brms",91,NA,NA,NA
"2533","propMissAct_0.62_autoCorr_0.22","b_Intercept",6.21767386193606,0.58248974926461,5.03468185797758,6.22030554306477,7.36124111156487,"MAR","brms",91,NA,NA,NA
"2534","propMissAct_0.62_autoCorr_0.22","b_light",1.829888041909,0.184720570419407,1.45718547360264,1.83090026349858,2.18966464528197,"MAR","brms",91,NA,NA,NA
"2535","propMissAct_0.62_autoCorr_0.22","b_Q",-1.86694927322559,0.163009303163161,-2.18295820918517,-1.86856773630195,-1.53760757262104,"MAR","brms",91,NA,NA,NA
"2536","propMissAct_0.62_autoCorr_0.22","phi",-0.0108509534602724,0.141340505675848,-0.281910106307288,-0.0124651707092945,0.27403060741522,"MAR","brms",91,NA,NA,NA
"2537","propMissAct_0.62_autoCorr_0.22","sigma",0.57844999369361,0.0369929822981742,0.5128312422759,0.576754169169751,0.656656093071097,"MAR","brms",91,NA,NA,NA
"2538","propMissAct_0.62_autoCorr_0.22","Intercept",0.519188940818549,0.050322311745018,0.419403992572177,0.518986891216765,0.618056209121531,"MAR","brms",91,NA,NA,NA
"2539","propMissAct_0.22_autoCorr_0.51","b_Intercept",5.38841545061699,0.643036912560845,4.06723371347532,5.39729005564126,6.61918695030936,"MAR","brms",92,NA,NA,NA
"2540","propMissAct_0.22_autoCorr_0.51","b_light",1.8413373817802,0.168795696289351,1.50277794697294,1.84448321377033,2.16892250130116,"MAR","brms",92,NA,NA,NA
"2541","propMissAct_0.22_autoCorr_0.51","b_Q",-1.66761031819033,0.185026166354662,-2.02344783969198,-1.67092247983828,-1.28730397342727,"MAR","brms",92,NA,NA,NA
"2542","propMissAct_0.22_autoCorr_0.51","phi",0.291264251234663,0.067851775573718,0.157866212734481,0.291307519920127,0.421618297436585,"MAR","brms",92,NA,NA,NA
"2543","propMissAct_0.22_autoCorr_0.51","sigma",0.631257617634625,0.0268767582574065,0.58093535314773,0.630142926518858,0.687495494721424,"MAR","brms",92,NA,NA,NA
"2544","propMissAct_0.22_autoCorr_0.51","Intercept",0.392559088752621,0.051123221235467,0.29017790253358,0.392542727500549,0.491352351088841,"MAR","brms",92,NA,NA,NA
"2545","propMissAct_0.43_autoCorr_0.45","b_Intercept",5.14989401137035,0.875344173084106,3.3288453974804,5.19033950292517,6.73669681879651,"MAR","brms",92,NA,NA,NA
"2546","propMissAct_0.43_autoCorr_0.45","b_light",1.83137901422017,0.212087768472775,1.39951367922756,1.83566357378622,2.23913803485165,"MAR","brms",92,NA,NA,NA
"2547","propMissAct_0.43_autoCorr_0.45","b_Q",-1.60086037779189,0.252234150256751,-2.06293852410844,-1.61371116637403,-1.06706520909502,"MAR","brms",92,NA,NA,NA
"2548","propMissAct_0.43_autoCorr_0.45","phi",0.511157664596856,0.075719178629824,0.358189869161162,0.513124911499099,0.654022992735835,"MAR","brms",92,NA,NA,NA
"2549","propMissAct_0.43_autoCorr_0.45","sigma",0.557675866624803,0.0287449483445487,0.505638413246334,0.556291753207503,0.616969919364303,"MAR","brms",92,NA,NA,NA
"2550","propMissAct_0.43_autoCorr_0.45","Intercept",0.383036661131601,0.0701868730760401,0.247248014430834,0.381915453450786,0.523859735903489,"MAR","brms",92,NA,NA,NA
"2551","propMissAct_0.63_autoCorr_0.47","b_Intercept",5.59448606809087,0.762609216101087,4.04999853203106,5.60602324567125,7.05542298526029,"MAR","brms",92,NA,NA,NA
"2552","propMissAct_0.63_autoCorr_0.47","b_light",1.90757983788843,0.187834045289357,1.53551101941855,1.90672670053944,2.27875158596045,"MAR","brms",92,NA,NA,NA
"2553","propMissAct_0.63_autoCorr_0.47","b_Q",-1.7134884795613,0.215416882924033,-2.12065585427399,-1.71868545716166,-1.27273469545751,"MAR","brms",92,NA,NA,NA
"2554","propMissAct_0.63_autoCorr_0.47","phi",0.343377655246605,0.0885866524388307,0.166059957476592,0.345227123758831,0.513025088658678,"MAR","brms",92,NA,NA,NA
"2555","propMissAct_0.63_autoCorr_0.47","sigma",0.539214143004971,0.031832675876472,0.481596572082074,0.537977493337033,0.60528529805756,"MAR","brms",92,NA,NA,NA
"2556","propMissAct_0.63_autoCorr_0.47","Intercept",0.468284120361981,0.0599885194589378,0.348953793204606,0.468417478162515,0.58638303362303,"MAR","brms",92,NA,NA,NA
"2557","propMissAct_0.19_autoCorr_0.75","b_Intercept",5.46504456582184,0.667946013139535,4.07339003590744,5.4719189798953,6.74543567038136,"MAR","brms",93,NA,NA,NA
"2558","propMissAct_0.19_autoCorr_0.75","b_light",1.80038880648024,0.178086834089305,1.43688318177227,1.8060248187631,2.13421279211944,"MAR","brms",93,NA,NA,NA
"2559","propMissAct_0.19_autoCorr_0.75","b_Q",-1.68750676178475,0.192580626702415,-2.05145063359376,-1.69136648558594,-1.29103099015124,"MAR","brms",93,NA,NA,NA
"2560","propMissAct_0.19_autoCorr_0.75","phi",0.322600723658094,0.064315685050128,0.198853921710047,0.32221054168346,0.449518694262165,"MAR","brms",93,NA,NA,NA
"2561","propMissAct_0.19_autoCorr_0.75","sigma",0.627707176964155,0.0256307426465014,0.57962438866058,0.627106978711042,0.680646221117094,"MAR","brms",93,NA,NA,NA
"2562","propMissAct_0.19_autoCorr_0.75","Intercept",0.380930605836034,0.0519064372944453,0.279628467537624,0.380764310233874,0.481770370845732,"MAR","brms",93,NA,NA,NA
"2563","propMissAct_0.36_autoCorr_0.74","b_Intercept",5.23216320307174,0.844060694602846,3.46871057733197,5.27293129256738,6.7631226208068,"MAR","brms",93,NA,NA,NA
"2564","propMissAct_0.36_autoCorr_0.74","b_light",1.79790338706391,0.179509710594797,1.43754035923988,1.8003422502889,2.13657490005729,"MAR","brms",93,NA,NA,NA
"2565","propMissAct_0.36_autoCorr_0.74","b_Q",-1.61268083758686,0.238387708179553,-2.047561947842,-1.62548823122262,-1.10962165967751,"MAR","brms",93,NA,NA,NA
"2566","propMissAct_0.36_autoCorr_0.74","phi",0.357845144969184,0.0802875698391756,0.201473840478399,0.357880050071367,0.516134797806338,"MAR","brms",93,NA,NA,NA
"2567","propMissAct_0.36_autoCorr_0.74","sigma",0.608167633898402,0.0289146367249626,0.554971594253486,0.607453988232945,0.668025275503022,"MAR","brms",93,NA,NA,NA
"2568","propMissAct_0.36_autoCorr_0.74","Intercept",0.408706224595423,0.0610464981617354,0.288751652971973,0.408367240392938,0.529517471694914,"MAR","brms",93,NA,NA,NA
"2569","propMissAct_0.59_autoCorr_0.75","b_Intercept",4.42254286166896,1.15305090254051,1.99125711564921,4.47762818055235,6.49947960327313,"MAR","brms",93,NA,NA,NA
"2570","propMissAct_0.59_autoCorr_0.75","b_light",1.36851171548912,0.23654585851754,0.877096814484878,1.37742393941983,1.81145758244404,"MAR","brms",93,NA,NA,NA
"2571","propMissAct_0.59_autoCorr_0.75","b_Q",-1.3504102495744,0.332491842223494,-1.94916624069877,-1.3677734135542,-0.648521141170294,"MAR","brms",93,NA,NA,NA
"2572","propMissAct_0.59_autoCorr_0.75","phi",0.402948858413002,0.0878029858773826,0.232900290133289,0.403024437382996,0.578657942600998,"MAR","brms",93,NA,NA,NA
"2573","propMissAct_0.59_autoCorr_0.75","sigma",0.584943166889647,0.0335852853566484,0.524698425759949,0.583686625586829,0.654941188670246,"MAR","brms",93,NA,NA,NA
"2574","propMissAct_0.59_autoCorr_0.75","Intercept",0.32113934279417,0.0755464054674665,0.168026666233138,0.322518394584387,0.467844242816702,"MAR","brms",93,NA,NA,NA
"2575","propMissAct_0.23_autoCorr_0.26","b_Intercept",5.19829450326148,0.604476116723387,3.97641151669492,5.20063463182565,6.35711984412999,"MAR","brms",94,NA,NA,NA
"2576","propMissAct_0.23_autoCorr_0.26","b_light",1.8278115700797,0.148150751987175,1.52732752027475,1.82936956557997,2.11201304954462,"MAR","brms",94,NA,NA,NA
"2577","propMissAct_0.23_autoCorr_0.26","b_Q",-1.60069718684792,0.172611602769367,-1.92975462028492,-1.60367257310003,-1.25247668723957,"MAR","brms",94,NA,NA,NA
"2578","propMissAct_0.23_autoCorr_0.26","phi",0.293761050876874,0.0651499847149817,0.16705530518286,0.293108002806049,0.423235030192184,"MAR","brms",94,NA,NA,NA
"2579","propMissAct_0.23_autoCorr_0.26","sigma",0.5698153802617,0.0243908043939992,0.523247942102014,0.568918774786808,0.620051680987398,"MAR","brms",94,NA,NA,NA
"2580","propMissAct_0.23_autoCorr_0.26","Intercept",0.430383557117232,0.0460226286446273,0.340518407524754,0.430004843907739,0.521317188240741,"MAR","brms",94,NA,NA,NA
"2581","propMissAct_0.4_autoCorr_0.29","b_Intercept",6.15479659706731,0.722686021175153,4.68962520752169,6.17796724138632,7.53790353370409,"MAR","brms",94,NA,NA,NA
"2582","propMissAct_0.4_autoCorr_0.29","b_light",1.95287237975185,0.176789511118879,1.59456509053963,1.95495519920892,2.29206796758381,"MAR","brms",94,NA,NA,NA
"2583","propMissAct_0.4_autoCorr_0.29","b_Q",-1.90410508115091,0.206895837010561,-2.30009628171288,-1.90757879226451,-1.48590598730021,"MAR","brms",94,NA,NA,NA
"2584","propMissAct_0.4_autoCorr_0.29","phi",0.202148096593393,0.0796211783402338,0.0433281323993215,0.202962015424328,0.356454482537436,"MAR","brms",94,NA,NA,NA
"2585","propMissAct_0.4_autoCorr_0.29","sigma",0.65429377602226,0.0317692731186362,0.595943548578451,0.65304791488678,0.721026344950849,"MAR","brms",94,NA,NA,NA
"2586","propMissAct_0.4_autoCorr_0.29","Intercept",0.382321548544024,0.0520225682937948,0.279817990262697,0.382574300154168,0.483847508923679,"MAR","brms",94,NA,NA,NA
"2587","propMissAct_0.64_autoCorr_0.26","b_Intercept",4.88732086395507,0.942035936867092,2.99477128723876,4.90124048703927,6.71873638602613,"MAR","brms",94,NA,NA,NA
"2588","propMissAct_0.64_autoCorr_0.26","b_light",2.36294866243113,0.23949802907081,1.88432438194502,2.36506359994133,2.81688469648478,"MAR","brms",94,NA,NA,NA
"2589","propMissAct_0.64_autoCorr_0.26","b_Q",-1.55872767038496,0.265731634240038,-2.06945221789238,-1.56229373935664,-1.0249842256692,"MAR","brms",94,NA,NA,NA
"2590","propMissAct_0.64_autoCorr_0.26","phi",0.200524468674059,0.121004921208901,-0.046532253085439,0.203324837845691,0.426819333216841,"MAR","brms",94,NA,NA,NA
"2591","propMissAct_0.64_autoCorr_0.26","sigma",0.645147501840316,0.0413181133946049,0.569671428400307,0.64269241635243,0.732467210420847,"MAR","brms",94,NA,NA,NA
"2592","propMissAct_0.64_autoCorr_0.26","Intercept",0.509936649514859,0.0662909590833614,0.383321928870109,0.509441942820573,0.639688694523681,"MAR","brms",94,NA,NA,NA
"2593","propMissAct_0.21_autoCorr_0.54","b_Intercept",5.77833153728449,0.653972274867695,4.45671053211766,5.8057811081291,7.01311068295224,"MAR","brms",95,NA,NA,NA
"2594","propMissAct_0.21_autoCorr_0.54","b_light",1.88912127250856,0.158738112804758,1.56202192307105,1.88886653865002,2.19118260062588,"MAR","brms",95,NA,NA,NA
"2595","propMissAct_0.21_autoCorr_0.54","b_Q",-1.78140580412992,0.187189593110519,-2.13292778248863,-1.7885586150033,-1.40006297576765,"MAR","brms",95,NA,NA,NA
"2596","propMissAct_0.21_autoCorr_0.54","phi",0.296180051419315,0.0612591809993731,0.178905464552902,0.295794825471696,0.417972418202041,"MAR","brms",95,NA,NA,NA
"2597","propMissAct_0.21_autoCorr_0.54","sigma",0.602181059678114,0.0245290795403393,0.5556064067574,0.601127201464038,0.653505663666505,"MAR","brms",95,NA,NA,NA
"2598","propMissAct_0.21_autoCorr_0.54","Intercept",0.406105827525646,0.0485726912084619,0.310322739092516,0.405911106900387,0.502430397486034,"MAR","brms",95,NA,NA,NA
"2599","propMissAct_0.41_autoCorr_0.48","b_Intercept",5.5963051374567,0.652459314461884,4.27647115627059,5.60111889065514,6.83080775020396,"MAR","brms",95,NA,NA,NA
"2600","propMissAct_0.41_autoCorr_0.48","b_light",1.97817582177837,0.168572432317711,1.64603982486323,1.97767923192143,2.30565353786849,"MAR","brms",95,NA,NA,NA
"2601","propMissAct_0.41_autoCorr_0.48","b_Q",-1.73011779754763,0.184974682747104,-2.08533962864198,-1.73231181845224,-1.35323489528166,"MAR","brms",95,NA,NA,NA
